,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
3149,1.0,38.2,2,54.4,21.0,1564.0,0.0094,0.033,2.4,Sep,Windows,Google Chrome,North America,Bing search,Returning_Visitor,True,True
3150,2.0,,0,0.0,33.0,2727.0,0.005,0.055,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
3151,3.0,169.1166667,0,0.0,17.0,266.0,0.0,0.01,0.0,Dec,Windows,Opera,Eastern Europe,Google search,New_Visitor,False,False
3152,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Mar,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3153,7.0,145.1616667,0,0.0,4.0,62.0,0.0,0.011,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
3154,6.0,516.0,0,0.0,74.0,1871.0,0.02,0.036,0.0,Jul,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3155,0.0,0.0,0,0.0,67.0,1889.0,0.0071,0.028,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
3156,11.0,399.6166667,1,71.5,46.0,2173.0,0.0041,0.014,0.0,Nov,Android,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,True,False
3157,8.0,515.0,0,0.0,52.0,1274.0,0.0,0.004,34.9,Mar,Windows,Google Chrome,Asia,Youtube channel,Returning_Visitor,True,False
3158,0.0,0.0,0,0.0,,240.0,0.0,0.033,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
3159,0.0,0.0,0,0.0,37.0,,0.004,0.003,0.0,Nov,Windows,Safari,North America,Twitter,Returning_Visitor,False,False
3160,0.0,0.0,0,0.0,,143.0,0.0868,0.127,0.0,May,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
3161,0.0,0.0,0,0.0,10.0,164.0,0.0,0.037,0.0,Mar,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,False,False
3162,5.0,116.0,0,0.0,10.0,173.0,0.0,0.02,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3163,,0.0,0,0.0,4.0,76.0,0.1222,0.156,0.0,Nov,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3164,1.0,31.8,0,0.0,,25.0,0.0227,0.058,0.0,June,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,False,False
3165,0.0,0.0,0,,45.0,702.0,0.017,0.028,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3166,2.0,399.6,0,0.0,33.0,1536.0,0.0,0.003,0.0,Aug,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3167,0.0,0.0,0,0.0,3.0,52.0,0.0667,0.1,0.0,May,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,False
3168,2.0,328.35,1,5.0,16.0,1232.0,0.0063,0.033,45.7,Oct,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
3169,0.0,0.0,1,0.0,14.0,270.0,0.0667,0.081,0.0,May,MACOS,Samsung Internet,Western Europe,Twitter,Returning_Visitor,False,False
3170,0.0,0.0,0,0.0,5.0,197.0,0.0,0.05,34.2,Nov,iOS,Safari,North America,Google search,New_Visitor,True,True
3171,,0.0,0,0.0,8.0,425.0,0.0,0.03,70.3,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,True
3172,1.0,54.5,0,0.0,33.0,1972.0,0.0052,0.013,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
3173,2.0,,1,0.0,30.0,614.0,0.0286,0.047,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3174,0.0,0.0,0,0.0,1.0,0.0,0.0,0.2,0.0,Aug,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3175,9.0,149.925,2,84.0,44.0,623.0,0.0,0.015,42.1,Dec,Android,Google Chrome,Africa,Google search,Returning_Visitor,False,True
3176,0.0,0.0,0,0.0,8.0,63.0,0.0071,0.075,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3177,0.0,0.0,0,0.0,18.0,704.0,0.0,0.025,0.0,Nov,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
3178,0.0,0.0,0,0.0,2.0,12.0,0.0,0.05,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
3179,0.0,0.0,0,0.0,27.0,,0.0149,0.025,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3180,10.0,502.4666667,1,,68.0,3804.0,0.014,0.038,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
3181,0.0,0.0,0,0.0,17.0,310.0,0.0,0.034,0.0,May,Windows,QQ,Eastern Europe,Twitter,New_Visitor,False,False
3182,1.0,5.5,0,0.0,9.0,245.0,0.0,0.001,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3183,10.0,202.0083333,0,0.0,30.0,870.0,0.0867,0.108,0.0,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
3184,1.0,12.2,0,0.0,44.0,836.0,0.0063,0.013,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
3185,3.0,4.5,0,0.0,11.0,208.0,0.0,0.017,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
3186,0.0,0.0,0,0.0,63.0,1063.0,0.0321,0.045,0.0,May,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
3187,0.0,0.0,0,0.0,10.0,1784.0,0.02,0.033,0.0,Nov,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
3188,0.0,,0,0.0,19.0,271.0,0.0,0.007,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,True
3189,0.0,0.0,0,0.0,48.0,4199.0,0.0347,0.064,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,False,False
3190,0.0,0.0,0,0.0,9.0,228.0,0.0,0.05,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,False,False
3191,6.0,204.0,2,321.0,5.0,114.0,0.0,0.014,0.0,Mar,MACOS,Safari,North America,Instagram ads,New_Visitor,False,False
3192,4.0,68.5,0,0.0,,529.0,0.0,0.008,0.0,Dec,Android,Google Chrome,Western Europe,Youtube channel,New_Visitor,False,False
3193,0.0,0.0,0,0.0,8.0,355.0,0.025,0.08,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
3194,0.0,0.0,0,0.0,1.0,15.0,0.0,0.1,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3195,0.0,0.0,0,,10.0,200.0,0.0,0.069,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
3196,6.0,107.8,0,,177.0,5076.0,0.002,0.006,28.0,Nov,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,True
3197,1.0,38.25,0,0.0,15.0,628.0,0.0,0.005,0.0,Jul,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,True,False
3198,0.0,0.0,0,0.0,6.0,202.0,0.0333,0.075,0.0,Jul,MACOS,Safari,South America,Google search,Returning_Visitor,True,False
3199,1.0,49.5,0,,2.0,24.0,0.0133,0.067,0.0,May,iOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
3200,10.0,152.6666667,3,281.0,21.0,593.0,0.0,0.004,0.0,Mar,Android,Google Chrome,North America,Yahoo Search,Returning_Visitor,True,False
3201,1.0,0.0,0,0.0,2.0,36.0,0.15,0.15,0.0,May,Windows,Internet Explorer,North America,Instagram ads,Returning_Visitor,False,False
3202,3.0,66.5,1,3.0,6.0,606.0,0.0,0.044,0.0,Feb,iOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3203,0.0,,0,0.0,15.0,672.0,0.0222,0.046,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3204,9.0,565.1666667,0,0.0,,1251.0,0.0,0.007,16.7,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
3205,4.0,79.2,0,0.0,39.0,2094.0,0.0061,0.017,0.0,Oct,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
3206,7.0,31.575,0,0.0,63.0,2465.0,0.0,0.006,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
3207,3.0,15.5,0,0.0,67.0,2320.0,0.0,0.003,27.7,May,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,True
3208,0.0,0.0,2,52.45,,167.0,0.0,0.022,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3209,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
3210,4.0,104.0,0,0.0,69.0,1111.0,0.0647,0.046,0.0,Aug,Android,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
3211,0.0,0.0,0,0.0,31.0,1251.0,0.0,0.033,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3212,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3213,0.0,0.0,0,0.0,10.0,233.0,0.0,0.017,0.0,May,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3214,,22.5,0,,22.0,1981.0,0.0083,0.039,11.1,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
3215,0.0,0.0,0,0.0,32.0,436.0,0.0111,0.026,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3216,0.0,0.0,1,95.0,31.0,1447.0,0.0244,0.066,0.0,May,iOS,Safari,North America,Bing search,Returning_Visitor,False,False
3217,3.0,26.0,0,0.0,46.0,867.0,0.0127,0.017,11.7,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
3218,0.0,0.0,0,0.0,5.0,136.0,0.0,0.05,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
3219,9.0,750.0333333,2,531.0,35.0,987.0,0.0,0.016,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
3220,,0.0,0,0.0,41.0,815.0,0.0,0.01,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,New_Visitor,True,False
3221,7.0,361.1333533,0,0.0,11.0,421.0,0.0,0.0,0.0,Mar,MACOS,Safari,Asia,Google search,New_Visitor,False,False
3222,,25.25,0,0.0,33.0,1547.0,0.0078,0.046,0.9,Sep,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,True
3223,0.0,0.0,0,0.0,7.0,274.0,0.0,0.015,0.0,Oct,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
3224,1.0,0.0,0,0.0,5.0,32.0,0.14,0.156,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
3225,3.0,,2,26.0,16.0,1401.0,0.0077,0.019,0.0,May,Windows,Google Chrome,Asia,Instagram Page,Returning_Visitor,False,False
3226,3.0,96.0,0,0.0,17.0,184.0,0.0749,0.076,0.0,May,Android,Google Chrome,Western Europe,DuckDuckGo search,Returning_Visitor,False,False
3227,0.0,0.0,3,63.0,53.0,2702.0,0.0094,0.028,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3228,6.0,33.0,0,0.0,138.0,7626.0,0.0027,0.011,0.0,Mar,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
3229,10.0,112.75,3,65.0,33.0,1919.0,0.0047,0.023,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3230,0.0,0.0,0,0.0,18.0,806.0,0.016,0.046,0.0,May,Windows,Internet Explorer,Western Europe,Bing search,Returning_Visitor,False,False
3231,0.0,0.0,0,0.0,8.0,324.0,0.05,0.056,0.0,Feb,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
3232,3.0,8.25857143,4,124.2572599,159.0,7781.0,0.0181,0.039,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
3233,7.0,47.875,3,429.5,65.0,2249.0,0.0115,0.015,91.6,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
3234,5.0,133.2,0,0.0,100.0,3503.0,0.0069,0.014,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3235,2.0,114.1,0,0.0,36.0,980.0,0.0,0.003,0.0,Sep,Windows,Google Chrome,Oceania,Twitter,New_Visitor,False,False
3236,0.0,0.0,0,0.0,14.0,759.0,0.0183,0.025,0.0,Dec,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
3237,4.0,128.0,0,0.0,3.0,44.0,0.0,0.02,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
3238,0.0,,0,0.0,,122.0,0.0,0.009,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3239,5.0,100.6,0,0.0,27.0,430.0,0.0071,0.011,0.0,Mar,Windows,Google Chrome,Eastern Europe,Twitter,New_Visitor,False,False
3240,0.0,0.0,0,,2.0,56.0,0.0567,0.1,0.0,May,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
3241,5.0,76.15,2,224.875,54.0,4364.0,0.0098,0.034,0.1,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,True
3242,1.0,7.0,0,0.0,14.0,618.0,0.0,0.033,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
3243,3.0,179.0,0,0.0,23.0,392.0,0.036,0.093,0.0,Nov,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
3244,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Feb,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3245,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Feb,iOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
3246,0.0,0.0,5,133.1666667,1.0,,0.0,0.2,0.0,May,Android,Google Chrome,North America,Instagram Page,New_Visitor,True,False
3247,2.0,47.4,0,0.0,24.0,320.0,0.0082,0.024,0.0,Sep,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3248,5.0,307.5,0,0.0,249.0,4718.0,0.0136,0.027,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3249,5.0,,0,0.0,10.0,277.0,0.0,0.005,0.0,Oct,Windows,Google Chrome,North America,Tik Tok ads,New_Visitor,False,True
3250,0.0,0.0,0,0.0,20.0,533.0,0.0,0.02,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3251,7.0,128.0,0,0.0,,702.0,0.0079,0.028,0.0,Nov,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
3252,5.0,102.5,0,0.0,27.0,1794.0,0.01,0.026,0.0,Dec,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
3253,1.0,12.0,0,0.0,3.0,178.0,0.0,0.022,0.0,Mar,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
3254,1.0,47.0,0,0.0,11.0,232.0,0.0,0.03,0.0,Mar,Windows,Mozilla Firefox,South America,Google search,New_Visitor,True,False
3255,0.0,0.0,3,16.0,51.0,2234.0,0.0053,0.037,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
3256,0.0,0.0,0,0.0,18.0,363.0,0.0041,0.026,28.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
3257,1.0,18.0,1,0.0,14.0,615.0,0.0,0.021,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
3258,2.0,116.9,0,0.0,29.0,742.0,0.0032,0.032,70.9,Aug,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,True
3259,11.0,1248.533333,0,0.0,87.0,2210.0,0.0083,0.012,0.0,Mar,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
3260,0.0,,0,0.0,14.0,188.0,0.0148,0.031,0.0,Nov,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
3261,0.0,0.0,0,0.0,21.0,678.0,0.0217,0.039,0.0,Nov,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,True,False
3262,6.0,202.7672272,0,0.0,152.0,6962.0,0.0071,0.026,5.5,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
3263,0.0,0.0,1,118.0,33.0,1189.0,0.0,0.022,0.0,May,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
3264,0.0,0.0,0,0.0,5.0,110.0,0.0,0.067,0.0,May,MACOS,Samsung Internet,Asia,Facebook ads,Returning_Visitor,True,False
3265,0.0,0.0,0,0.0,6.0,215.0,0.0,0.057,0.0,May,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3266,3.0,38.025,0,0.0,57.0,4670.0,0.004,0.012,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,True
3267,0.0,0.0,0,0.0,4.0,104.0,0.0,0.01,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
3268,14.0,1346.543695,0,0.0,31.0,1062.0,0.0117,0.018,22.4,Mar,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
3269,0.0,0.0,0,0.0,4.0,24.0,0.0,0.067,0.0,May,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,False
3270,0.0,0.0,0,0.0,6.0,352.0,0.0,0.025,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Bing search,Returning_Visitor,False,False
3271,0.0,0.0,3,18.0,194.0,9168.0,0.0007,0.002,81.7,Nov,iOS,Google Chrome,North America,Twitter,Returning_Visitor,True,True
3272,6.0,88.75,0,0.0,3.0,184.0,0.0,0.014,0.0,Dec,Windows,Google Chrome,North America,Youtube ads,New_Visitor,False,False
3273,2.0,7.0,0,0.0,6.0,164.0,0.025,0.048,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3274,5.0,192.6547153,0,0.0,14.0,373.0,0.0216,0.022,66.7,May,Windows,Google Chrome,South America,Instagram Page,New_Visitor,False,True
3275,0.0,0.0,0,0.0,31.0,2737.0,0.017,0.032,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
3276,0.0,0.0,0,0.0,,274.0,0.0,0.05,0.0,Dec,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
3277,1.0,16.0,0,0.0,44.0,757.0,0.0061,0.013,0.0,Mar,Windows,QQ,North America,Google search,Returning_Visitor,False,False
3278,1.0,14.3,0,0.0,218.0,3302.0,0.0036,0.016,19.4,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
3279,0.0,0.0,0,0.0,4.0,86.0,0.0,0.023,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
3280,0.0,0.0,1,13.0,53.0,636.0,0.0148,0.025,0.0,Dec,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
3281,,41.5,0,0.0,14.0,985.0,0.0226,0.009,27.2,May,Other,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,True
3282,1.0,7.0,0,0.0,,241.0,0.0,0.028,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
3283,0.0,0.0,0,0.0,5.0,106.0,0.0,0.024,0.0,Feb,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3284,0.0,0.0,0,,9.0,989.0,0.0,0.04,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
3285,0.0,0.0,1,33.0,6.0,314.0,0.0,0.025,0.0,Dec,Android,Google Chrome,Africa,Google search,New_Visitor,False,False
3286,6.0,175.1666667,1,51.5,103.0,3815.0,0.003,0.023,0.0,Nov,iOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
3287,1.0,98.2,0,0.0,9.0,166.0,0.0133,0.029,0.0,Nov,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
3288,0.0,0.0,0,0.0,13.0,492.0,0.05,0.053,0.0,May,Windows,Microsoft Edge,Eastern Europe,Youtube ads,Returning_Visitor,False,False
3289,0.0,0.0,0,0.0,4.0,215.0,0.0,0.033,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
3290,2.0,7.0,0,0.0,26.0,,0.0,0.015,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
3291,0.0,0.0,0,0.0,23.0,468.0,0.0,0.015,0.0,Nov,MACOS,Safari,Southern Africa,Google search,New_Visitor,False,False
3292,4.0,52.33333333,2,108.5,64.0,2041.0,0.015,0.027,41.7,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
3293,1.0,16.0,0,0.0,98.0,4426.0,0.0051,0.013,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
3294,8.0,172.9166667,0,0.0,22.0,1854.0,0.0322,0.059,0.0,Feb,Android,Google Chrome,Southern Africa,Bing search,Returning_Visitor,False,False
3295,8.0,131.4116667,1,47.0,46.0,3335.0,0.0167,0.029,2.1,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
3296,0.0,,0,0.0,5.0,148.0,0.0,0.04,0.0,May,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
3297,3.0,63.0,0,0.0,10.0,379.0,0.0286,0.051,0.0,Nov,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,False,False
3298,0.0,0.0,0,0.0,49.0,1155.0,0.0045,0.011,0.0,Nov,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,False,False
3299,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,May,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3300,,94.75,1,684.0,197.0,5936.0,0.0014,0.028,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
3301,3.0,150.75,2,418.3,,2519.0,0.0034,0.015,31.3,Nov,Windows,Google Chrome,Eastern Europe,Youtube channel,Returning_Visitor,False,True
3302,1.0,34.0,0,0.0,45.0,1338.0,0.0,0.007,0.0,May,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
3303,8.0,297.3115002,0,0.0,77.0,1111.0,0.0029,0.013,12.9,Dec,Android,Google Chrome,South America,Youtube channel,Returning_Visitor,False,True
3304,0.0,0.0,0,0.0,5.0,95.0,0.1,0.12,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3305,0.0,,0,0.0,5.0,792.0,0.0367,0.04,96.5,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
3306,2.0,33.68,0,0.0,8.0,346.0,0.0333,0.046,0.0,Oct,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
3307,1.0,48.2,2,410.8,56.0,3945.0,0.0,0.007,34.1,Aug,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,False,False
3308,3.0,88.0,0,0.0,19.0,2228.0,0.0187,0.022,0.0,Dec,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
3309,0.0,0.0,0,0.0,9.0,730.0,0.0382,0.048,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3310,0.0,0.0,2,15.0,38.0,,0.0,0.016,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,False
3311,0.0,0.0,0,0.0,46.0,566.0,0.0077,0.032,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
3312,2.0,34.5,0,0.0,8.0,236.0,0.0,0.036,0.0,May,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
3313,3.0,,0,0.0,19.0,326.0,0.0,0.013,0.0,Dec,MACOS,Safari,Africa,Affiliate marketing,Returning_Visitor,False,False
3314,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Mar,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,True,False
3315,0.0,0.0,0,0.0,5.0,276.0,0.0367,0.05,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,True,False
3316,0.0,0.0,0,0.0,9.0,383.0,0.0,0.067,0.0,May,iOS,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3317,2.0,93.4,4,57.0,14.0,561.0,0.0,0.027,11.2,Nov,Windows,Google Chrome,Northern Africa,Google search,New_Visitor,False,True
3318,0.0,0.0,0,0.0,,316.0,0.05,0.067,29.5,Dec,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,True
3319,6.0,134.0,0,0.0,46.0,1035.0,0.0058,0.01,29.4,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
3320,1.0,38.0,0,0.0,,219.0,0.0,0.046,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
3321,,0.0,0,0.0,3.0,86.0,0.0,0.05,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
