administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0,0.0,0,0.0,7,4.700480365792417,0.0,-2.864704011147587,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
4,4.762173934797756,0,0.0,44,6.744059186311348,0.0,-5.115995809754082,0.0,Mar,iOS,Safari,North America,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,3,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,True,False
5,4.477336814478207,4,4.388257184424518,65,8.128585200374497,-3.9322257127456655,-3.4420193761824103,1.6863989535702288,May,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
5,3.6635616461296463,0,0.0,113,8.22764270790443,-5.683979847360021,-4.8283137373023015,2.9496883350525844,May,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,56,6.716594773520978,0.0,-4.3428059215206005,0.0,Dec,Windows,Google Chrome,Africa,Google search,New_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1,0.0,0,0.0,13,5.14166355650266,0.0,-4.509860006183766,0.0,Nov,MACOS,Samsung Internet,Asia,Youtube channel,New_Visitor,False,False
1,4.430816798843313,0,0.0,20,6.610696044717759,0.0,-3.863232841258714,0.0,Mar,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
6,4.04305126783455,2,5.602118820879701,36,7.646353722445999,-4.853631545286591,-4.605170185988091,0.0,Oct,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,False,False
10,4.997212273764115,1,2.833213344056216,47,7.202661196523238,0.0,-5.298317366548036,2.1162555148025524,May,Windows,Mozilla Firefox,Asia,Google search,New_Visitor,False,False
0,0.0,0,0.0,30,7.083387847625295,0.0,-4.074541934925921,0.0,Nov,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,19,5.111987788356544,0.0,-4.961845129926823,0.0,May,iOS,Google Chrome,Asia,Google search,Returning_Visitor,True,False
2,4.127134385045092,0,0.0,10,5.043425116919247,0.0,-3.863232841258714,0.0,Mar,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,True,False
0,0.0,0,0.0,21,6.39024066706535,0.0,-3.611918412977808,0.0,Jul,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
3,5.730099782973574,0,0.0,29,7.214504414151143,-4.358310108056566,-3.506557897319982,2.6946271807700692,May,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,3,3.258096538021482,0.0,-2.995732273553991,0.0,May,Android,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,14,5.337538079701318,0.0,-4.8283137373023015,0.0,Dec,Windows,Microsoft Edge,Eastern Europe,Google search,Returning_Visitor,False,False
9,5.25227342804663,0,0.0,50,6.403574197934815,-5.914503505971854,-5.809142990314028,2.2192034840549946,Oct,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,True
1,4.406719247264253,0,0.0,30,6.51025834052315,0.0,-6.214608098422191,2.797281334830153,Jul,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,True
2,4.859812404361672,0,0.0,14,6.742880635791903,0.0,-5.521460917862246,0.0,May,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,False,False
3,4.836281906951478,0,0.0,10,5.799092654460526,-4.319991243754429,-3.079113882493042,0.0,Feb,MACOS,Safari,Western Europe,Instagram ads,New_Visitor,False,False
0,0.0,0,0.0,10,4.1588830833596715,-4.382026634673881,-3.0576076772720784,0.0,Aug,Windows,Microsoft Edge,Asia,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,32,6.80903930604298,-5.298317366548036,-3.1941832122778293,0.0,May,Windows,Mozilla Firefox,Asia,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,11,5.648974238161206,-3.713172146682981,-3.101092789211817,0.0,Nov,MACOS,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
3,3.295836866004329,0,0.0,11,7.9294865233142895,0.0,-4.422848629194137,3.4657359027997265,Dec,Windows,Google Chrome,Africa,Affiliate marketing,Returning_Visitor,False,True
0,0.0,0,0.0,8,4.897839799950911,-3.55434856115633,-3.123565645063876,0.0,Feb,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,3,4.584967478670572,0.0,-3.2188758248682006,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
4,3.9512437185814275,0,0.0,15,7.2196420401307355,-4.8283137373023015,-3.863232841258714,2.9601050959108397,Dec,MACOS,Safari,South America,Instagram ads,New_Visitor,False,True
0,0.0,0,0.0,12,6.695798917058491,0.0,-3.473768074496991,0.0,May,Windows,Mozilla Firefox,South America,Google search,Returning_Visitor,False,False
9,4.718498871295094,3,4.743191483885466,133,8.044626279767337,-6.2659013928097425,-4.135166556742356,3.5322256440685598,Sep,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,7,5.135798437050262,0.0,-3.4112477175156566,0.0,Mar,Windows,Google Chrome,Western Europe,Youtube ads,Other,False,False
0,0.0,0,0.0,11,6.182084906716632,0.0,-4.8283137373023015,0.0,Nov,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
2,5.10594547390058,0,0.0,23,5.66988092298052,0.0,-3.912023005428146,0.0,Dec,MACOS,Google Chrome,Northern Africa,Youtube channel,New_Visitor,True,False
0,0.0,0,0.0,24,6.530877627725885,-3.4802405890026082,-2.703062659591171,0.0,Sep,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Mar,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
5,4.543294782270004,0,0.0,12,5.697093486505405,0.0,-3.473768074496991,4.005513348515485,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
0,4.812184355372417,1,0.0,21,6.877296071497429,0.0,-5.298317366548036,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,19,5.950642552587727,0.0,-3.912023005428146,0.0,Jul,Windows,Microsoft Edge,Africa,Twitter,Returning_Visitor,False,False
0,0.0,0,0.0,6,5.529429087511423,0.0,-3.6888794541139363,0.0,Dec,Android,Google Chrome,North America,Google search,New_Visitor,True,False
0,0.0,0,0.0,1,2.772588722239781,0.0,-2.995732273553991,0.0,Sep,Android,Google Chrome,Asia,Google search,Returning_Visitor,True,False
3,5.225746673713202,0,0.0,176,8.450198322591959,-7.418580902748128,-4.509860006183766,2.8094026953624978,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,20,6.775366090936392,-3.989984546897858,-3.575550768806933,0.0,Nov,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,May,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,5,4.1588830833596715,0.0,-2.995732273553991,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
4,5.0106352940962555,2,3.044522437723423,11,5.627621113690637,0.0,-3.863232841258714,0.0,Dec,Windows,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
3,4.276666119016055,0,0.0,12,5.480638923341991,0.0,-3.816712825623821,0.0,Mar,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
1,3.2188758248682006,2,3.7328963395307104,116,8.410720946905721,-4.656463480375642,-3.912023005428146,0.0,Sep,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
4,4.955827057601261,1,2.917770732084279,22,5.765191102784844,0.0,-5.521460917862246,0.0,May,Windows,Google Chrome,North America,Google search,New_Visitor,True,False
6,5.337538079701318,0,0.0,18,6.4967749901858625,0.0,-5.809142990314028,4.102643365036796,Aug,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,32,6.601230118728877,0.0,-4.509860006183766,0.0,Nov,Windows,Microsoft Edge,North America,Google search,New_Visitor,False,True
9,5.749392985908253,3,3.9318256327243257,32,7.20414929203594,-4.057048777478403,-3.4420193761824103,0.47000362924573563,May,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,13,6.492239835020471,0.0,-4.017383521085972,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,False,False
6,5.043425116919247,0,0.0,28,6.98100574072173,0.0,-4.3428059215206005,1.3609765531356006,Mar,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,True,True
1,4.442651256490317,0,0.0,77,7.932003152361385,0.0,-5.521460917862246,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
4,3.332204510175204,0,0.0,31,6.543911845564792,-6.16581793425276,-4.422848629194137,3.269568939183719,Aug,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
6,4.584967478670572,1,4.297285406218791,95,8.22764270790443,0.0,-3.7722610630529876,1.2237754316221157,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
4,1.791759469228055,3,5.662960480135946,120,8.15162164696975,-6.571283042360924,-4.199705077879927,0.9162907318741551,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
4,4.248495242049359,2,3.3463891451671604,196,9.177197153382929,-5.744604469176456,-4.199705077879927,2.517696472610991,Sep,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,False
1,4.430816798843313,0,0.0,31,7.604396348796338,0.0,-3.473768074496991,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
1,4.394449154672439,0,0.0,1,2.3978952727983707,0.0,-2.703062659591171,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
0,0.0,0,0.0,26,6.333279628139691,-2.3025850929940455,-3.4420193761824103,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,4,6.39024066706535,0.0,-2.3025850929940455,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,False
4,4.9344739331306915,0,0.0,13,5.768320995793772,-3.18689277901515,-2.4534079827286295,0.0,Nov,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,True,False
4,5.262690188904886,4,5.049856007249537,34,6.416732282512326,-5.035953102080546,-3.863232841258714,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
11,4.867534450455582,0,0.0,61,7.620214770574455,-4.767689115485866,-3.611918412977808,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2,3.9512437185814275,0,0.0,34,7.762596048540069,-6.319968614080018,-4.961845129926823,2.89591193827178,Oct,Windows,Google Chrome,Asia,Direct Traffic,Returning_Visitor,False,True
1,1.791759469228055,0,0.0,8,6.643789733147672,0.0,-3.2188758248682006,0.0,Mar,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,False,False
4,4.110873864173311,0,0.0,25,6.324358962381311,0.0,-4.509860006183766,2.341805806147327,Dec,Windows,Google Chrome,North America,Affiliate marketing,New_Visitor,True,True
6,5.351858133476067,0,0.0,13,6.756932389247553,0.0,-4.961845129926823,3.214867803470662,Oct,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,True
1,0.0,0,0.0,44,6.782192056006791,0.0,-5.115995809754082,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
7,4.219507705176107,4,5.224670826379739,89,7.974188669286011,-3.8971343929343956,-3.2968373663379125,2.2407096892759584,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,4,2.6390573296152584,-1.8971199848858813,-1.9310215365615626,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
1,3.1354942159291497,0,0.0,21,5.799092654460526,0.0,-3.9633162998156966,0.0,Dec,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
7,1.791759469228055,4,5.598421958998375,20,6.226536669287466,-3.7722610630529876,-3.2188758248682006,3.7184382563554808,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,True
0,0.0,0,0.0,3,4.852030263919617,-1.8971199848858813,-1.8971199848858813,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,1.9459101490553132,0.0,-3.4112477175156566,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,4,6.040254711277414,-4.283086686818978,-3.079113882493042,0.0,Mar,Windows,Microsoft Edge,South America,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,28,6.025865973825314,-4.55638002181866,-3.079113882493042,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
2,4.574710978503383,2,3.560098664342798,135,8.01829613851552,0.0,-5.809142990314028,2.928523523860541,May,Windows,Microsoft Edge,Western Europe,Instagram Page,Returning_Visitor,False,False
0,0.0,0,0.0,8,5.5909869805108565,0.0,-3.611918412977808,0.0,Nov,Windows,Mozilla Firefox,North America,Google search,New_Visitor,False,False
0,0.0,0,0.0,4,4.5217885770490405,0.0,-3.2968373663379125,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
2,3.258096538021482,0,0.0,6,4.990432586778736,-3.8076629901039034,-4.268697949366879,0.0,Sep,Android,Google Chrome,South America,Google search,New_Visitor,False,False
0,0.0,0,0.0,25,6.391917113392602,-3.835061964292018,-3.4112477175156566,0.0,Jul,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,4.110873864173311,0,0.0,15,6.118097198041348,0.0,-3.611918412977808,0.0,Nov,MACOS,Safari,North America,Youtube channel,Returning_Visitor,False,False
4,4.997212273764115,0,0.0,3,4.709530201312334,0.0,-5.521460917862246,3.9080149840306073,Oct,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,False,True
5,5.5254529391317835,1,4.663439094112067,13,5.69035945432406,-4.7914997641795845,-5.521460917862246,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
4,4.04305126783455,0,0.0,151,7.427144133408616,-5.149897361429764,-4.268697949366879,0.3364722366212129,Mar,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,True
0,0.0,1,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Dec,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0,5.4510384535657,2,4.48863636973214,13,7.397561535524052,0.0,-4.605170185988091,0.0,Mar,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
0,0.0,0,0.0,7,5.318119993844216,0.0,-3.6888794541139363,0.0,May,Android,Android,Western Europe,Facebook ads,Returning_Visitor,False,False
8,4.3694478524670215,0,0.0,9,4.7535901911063645,0.0,-3.506557897319982,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,6,4.143134726391533,-3.55434856115633,-2.864704011147587,0.0,Dec,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,16,7.415776975415394,0.0,-4.3428059215206005,0.0,Nov,MACOS,Safari,Northern Africa,Instagram ads,Returning_Visitor,True,False
9,6.184148890937483,0,0.0,117,8.88875674784872,-6.571283042360924,-4.509860006183766,-0.2231435513142097,May,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,17,6.395261598115449,-4.575611383746547,-3.473768074496991,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
2,1.791759469228055,3,5.477300022076476,306,9.326344047732489,-4.247495741716276,-4.268697949366879,0.8754687373538999,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
2,3.4657359027997265,0,0.0,14,6.0330862217988015,0.0,-4.3428059215206005,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
7,5.940171252720432,0,0.0,34,6.322565239927284,0.0,-3.9633162998156966,3.190476350346503,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
4,3.9318256327243257,0,0.0,49,6.2766434893416445,-3.912023005428146,-3.2441936328524905,0.4054651081081644,Oct,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
4,3.7376696182833684,0,0.0,16,7.00033446027523,0.0,-4.135166556742356,0.0,Mar,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
8,4.5217885770490405,0,0.0,150,8.287025025165063,0.0,-4.961845129926823,2.8791984572980396,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,True
0,0.0,0,0.0,38,6.68586094706836,0.0,-6.214608098422191,2.3978952727983707,Mar,MACOS,Safari,Eastern Europe,Youtube channel,New_Visitor,True,True
4,4.897839799950911,2,0.0,17,6.021023349349527,-3.6769508832486624,-2.8134107167600364,0.0,May,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
1,2.0794415416798357,0,0.0,4,4.0943445622221,-2.3025850929940455,-1.8971199848858813,0.0,Oct,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,8,5.886104031450156,0.0,-3.270169119255751,0.0,May,Android,Google Chrome,Southern Africa,Direct Traffic,Returning_Visitor,False,False
0,0.0,2,3.3141860046725258,65,8.61323037961318,-4.422848629194137,-4.074541934925921,0.0,Dec,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,False,False
0,0.0,0,0.0,20,6.206575926724928,0.0,-3.270169119255751,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
5,5.488937726156687,1,2.5649493574615367,28,7.1808311990445555,0.0,-5.809142990314028,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Google search,New_Visitor,False,False
0,0.0,1,0.0,6,5.241747015059643,-3.2188758248682006,-2.995732273553991,0.0,May,Windows,Mozilla Firefox,Africa,Instagram ads,Returning_Visitor,True,False
6,1.791759469228055,0,0.0,13,5.337538079701318,-4.173387769562553,-3.575550768806933,0.0,June,Windows,Microsoft Edge,Asia,Bing search,New_Visitor,False,False
2,6.871091294610546,0,0.0,18,5.389071729816501,0.0,-4.961845129926823,3.5234150143864045,June,MACOS,Safari,Africa,Google search,New_Visitor,False,True
2,3.4339872044851463,0,0.0,130,7.132497551660044,-4.892852258439873,-3.7722610630529876,0.6931471805599453,Aug,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,9,6.230481447578482,0.0,-3.816712825623821,0.0,Mar,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,26,6.967909201801884,-3.55434856115633,-2.9374633654300153,0.0,May,Windows,Microsoft Edge,Northern Africa,Instagram ads,Returning_Visitor,False,False
